timestamp,location_name,requests,drivers,weather,event,base_fare,actual_price_paid
2025-11-20 05:31:40,Suburbs,66,32,Rainy,None,134,253.26
2025-11-14 13:08:40,Suburbs,72,40,Rainy,None,107,179.76
2025-12-02 02:11:40,City Center,78,53,Clear,None,106,129.04
2025-11-24 05:39:40,Tech Park,68,64,Rainy,None,135,162.0
2025-12-12 10:47:40,City Center,75,61,Clear,None,126,128.97
2025-12-01 22:05:40,City Center,79,56,Clear,None,125,146.07
2025-11-23 03:12:40,City Center,74,55,Clear,None,107,119.45
2025-12-08 19:48:40,Tech Park,243,255,Foggy,Concert,107,107.0
2025-11-15 11:53:40,City Center,94,95,Clear,None,110,110.0
2025-12-10 01:49:40,City Center,93,94,Clear,None,102,102.0
2025-11-13 07:10:40,City Center,121,107,Clear,Festival,111,111.0
2025-11-21 04:11:40,Tech Park,71,61,Rainy,None,130,156.0
2025-11-13 18:41:40,City Center,174,91,Rainy,None,134,237.14
2025-12-12 08:17:40,Suburbs,59,46,Clear,None,123,131.13
2025-11-16 18:00:40,Suburbs,181,137,Rainy,Festival,148,191.95
2025-11-17 01:42:40,Suburbs,71,48,Rainy,None,109,155.14
2025-11-22 10:46:40,Tech Park,130,147,Clear,None,105,105.0
2025-11-28 06:54:40,City Center,75,74,Clear,None,136,136.0
2025-12-11 11:10:40,Suburbs,80,61,Rainy,None,116,149.54
2025-11-18 05:26:40,City Center,78,64,Clear,None,103,104.55
2025-11-28 10:47:40,City Center,71,71,Clear,None,129,129.0
2025-12-04 22:00:40,Airport,68,59,Clear,None,113,113.0
2025-11-17 09:58:40,Airport,76,66,Clear,None,106,106.0
2025-11-25 06:37:40,Airport,66,73,Clear,None,119,119.0
2025-11-27 06:56:40,City Center,84,73,Clear,None,108,108.0
2025-12-02 06:37:40,Suburbs,54,44,Clear,None,112,114.44
2025-12-10 13:57:40,City Center,68,44,Clear,None,147,187.63
2025-11-15 22:01:40,Airport,64,76,Cloudy,None,145,145.0
2025-11-15 03:19:40,City Center,90,106,Clear,None,120,120.0
2025-11-27 21:21:40,Suburbs,75,47,Clear,None,106,139.56
2025-11-13 23:57:40,Mall,86,71,Clear,Conference,146,147.32
2025-12-10 14:25:40,Suburbs,73,35,Rainy,None,116,221.39
2025-12-01 07:40:40,Suburbs,60,40,Clear,None,111,137.64
2025-11-15 03:27:40,Suburbs,66,64,Clear,None,136,136.0
2025-11-23 02:19:40,Mall,62,65,Clear,None,108,108.0
2025-11-14 11:27:40,City Center,85,63,Cloudy,None,118,132.09
2025-11-14 23:49:40,Mall,50,58,Clear,None,132,132.0
2025-11-22 05:38:40,Suburbs,123,72,Rainy,Sports,102,163.88
2025-12-08 20:47:40,Tech Park,111,85,Foggy,Festival,106,114.98
2025-11-17 03:58:40,Tech Park,56,40,Clear,None,117,135.72
2025-12-01 14:31:40,City Center,77,49,Clear,None,106,137.5
2025-11-15 08:49:40,City Center,142,131,Rainy,None,106,127.2
2025-12-03 08:36:40,Mall,66,52,Rainy,None,147,184.54
2025-12-04 05:17:40,City Center,73,49,Clear,None,118,145.36
2025-11-14 12:44:40,Suburbs,87,61,Clear,Festival,149,175.97
2025-11-14 21:57:40,Tech Park,88,87,Clear,None,135,135.0
2025-11-15 03:27:40,Tech Park,60,57,Clear,None,100,100.0
2025-11-13 17:37:40,City Center,118,120,Clear,None,118,118.0
2025-11-20 07:18:40,Tech Park,54,35,Clear,None,148,188.59
2025-12-10 16:35:40,Suburbs,61,49,Clear,None,125,129.49
2025-12-07 07:37:40,Suburbs,58,66,Clear,None,104,104.0
2025-11-29 10:45:40,Tech Park,126,115,Clear,None,147,147.0
2025-11-22 06:02:40,Mall,49,49,Clear,None,103,103.0
2025-11-14 05:22:40,City Center,69,74,Clear,None,148,148.0
2025-11-20 00:34:40,Suburbs,71,46,Foggy,Conference,121,154.25
2025-12-04 10:04:40,City Center,74,85,Cloudy,None,127,127.0
2025-11-26 20:24:40,Tech Park,103,93,Rainy,None,143,171.6
2025-11-28 12:18:40,City Center,74,74,Clear,None,113,113.0
2025-11-28 11:38:40,Mall,54,38,Clear,None,126,148.28
2025-11-23 12:29:40,City Center,103,74,Clear,None,121,139.58
2025-12-10 01:51:40,Tech Park,54,45,Cloudy,None,118,118.0
2025-11-29 01:58:40,City Center,111,131,Clear,None,133,133.0
2025-12-01 10:31:40,City Center,75,68,Clear,None,127,127.0
2025-11-24 17:03:40,City Center,130,134,Clear,None,140,140.0
2025-11-25 05:51:40,City Center,73,45,Foggy,None,100,133.78
2025-11-19 03:47:40,Mall,58,43,Clear,None,140,156.67
2025-12-11 00:31:40,Suburbs,78,70,Rainy,None,134,160.8
2025-11-15 19:11:40,Mall,133,84,Rainy,None,127,191.35
2025-11-20 20:56:40,Mall,77,72,Clear,None,110,110.0
2025-11-17 16:52:40,Suburbs,70,47,Rainy,None,128,183.23
2025-11-19 01:53:40,City Center,139,122,Clear,Conference,133,133.0
2025-11-22 18:59:40,City Center,151,156,Clear,None,127,127.0
2025-12-01 13:06:40,Airport,72,51,Clear,None,117,136.82
2025-11-24 07:21:40,Airport,74,78,Clear,None,135,135.0
2025-11-13 00:20:40,Suburbs,50,47,Cloudy,None,114,114.0
2025-11-20 11:37:40,Tech Park,48,32,Cloudy,None,104,128.96
2025-12-09 13:57:40,Suburbs,52,60,Clear,None,118,118.0
2025-11-13 22:23:40,Tech Park,37,26,Clear,None,122,143.77
2025-12-06 18:35:40,Tech Park,187,179,Clear,None,109,109.0
2025-12-10 20:53:40,City Center,111,131,Foggy,None,110,110.0
2025-12-03 22:11:40,City Center,85,97,Cloudy,None,137,137.0
2025-12-02 01:25:40,Airport,91,78,Rainy,None,142,170.4
2025-11-19 18:21:40,Tech Park,208,197,Clear,Conference,101,101.0
2025-12-02 01:34:40,Suburbs,84,99,Clear,Sports,101,101.0
2025-11-28 20:06:40,City Center,127,80,Clear,None,116,151.96
2025-12-03 18:26:40,Airport,159,84,Rainy,None,132,231.57
2025-11-23 20:33:40,Mall,104,95,Clear,None,124,124.0
2025-11-23 17:43:40,City Center,148,116,Foggy,None,106,112.43
2025-11-12 22:26:40,Tech Park,52,34,Clear,None,107,135.2
2025-12-01 13:15:40,Mall,48,34,Clear,None,118,137.99
2025-11-19 10:39:40,Mall,79,48,Rainy,None,125,194.58
2025-11-29 19:02:40,City Center,137,147,Foggy,None,121,121.0
2025-11-17 07:25:40,Tech Park,71,61,Rainy,None,107,128.4
2025-11-14 11:59:40,Tech Park,46,44,Clear,None,137,137.0
2025-11-28 16:34:40,Suburbs,59,68,Clear,None,145,145.0
2025-11-29 02:00:40,Suburbs,47,49,Clear,None,112,112.0
2025-12-09 19:38:40,City Center,133,98,Clear,None,104,117.07
2025-11-23 23:03:40,Tech Park,91,48,Rainy,None,119,209.04
2025-12-11 12:49:40,Suburbs,42,38,Cloudy,None,111,111.0
2025-11-27 17:40:40,City Center,125,120,Foggy,None,120,120.0
2025-11-15 17:41:40,Suburbs,100,75,Clear,None,127,140.55
2025-11-27 06:10:40,City Center,87,71,Clear,None,105,107.13
2025-11-18 18:39:40,Suburbs,68,45,Clear,None,108,134.88
2025-12-07 20:52:40,Suburbs,131,84,Rainy,None,142,211.24
2025-11-27 22:15:40,Suburbs,51,58,Foggy,None,119,119.0
2025-12-06 14:52:40,City Center,138,75,Rainy,None,118,202.02
2025-12-02 06:33:40,Mall,52,39,Foggy,None,108,119.52
2025-12-06 04:11:40,City Center,123,114,Rainy,None,108,129.6
2025-12-05 18:09:40,City Center,183,123,Foggy,Sports,105,129.18
2025-11-24 22:47:40,City Center,79,79,Clear,None,105,105.0
2025-11-29 20:23:40,Suburbs,139,86,Clear,Festival,109,145.3
2025-11-24 15:57:40,Suburbs,47,35,Cloudy,None,119,132.6
2025-11-24 00:36:40,Tech Park,44,39,Foggy,None,104,104.0
2025-11-19 13:36:40,Mall,68,51,Rainy,None,115,150.27
2025-11-23 18:21:40,City Center,202,116,Rainy,None,145,236.8
2025-12-09 03:42:40,Mall,48,45,Foggy,None,141,141.0
2025-11-19 09:38:40,Mall,32,19,Clear,None,136,188.68
2025-11-13 17:47:40,Airport,107,88,Clear,None,144,145.83
2025-11-22 02:02:40,Suburbs,67,48,Clear,None,100,115.67
2025-12-02 09:58:40,City Center,64,39,Foggy,None,101,136.63
2025-11-21 16:46:40,Mall,49,55,Foggy,None,137,137.0
2025-12-03 18:38:40,City Center,112,99,Clear,None,148,148.0
2025-12-02 07:54:40,Suburbs,34,36,Clear,None,110,110.0
2025-12-02 18:01:40,City Center,180,96,Rainy,None,115,200.1
2025-11-25 20:10:40,City Center,140,153,Clear,None,128,128.0
2025-12-07 00:36:40,Tech Park,55,49,Cloudy,None,131,131.0
2025-11-23 10:00:40,Suburbs,63,45,Clear,None,140,162.4
2025-11-28 19:32:40,City Center,276,186,Rainy,Conference,101,144.14
2025-11-26 15:49:40,Mall,45,30,Cloudy,None,106,131.44
2025-12-09 19:17:40,City Center,270,145,Rainy,Concert,126,217.94
2025-12-07 23:07:40,Suburbs,70,48,Rainy,None,123,173.02
2025-11-21 19:52:40,Tech Park,151,90,Foggy,None,115,158.96
2025-11-13 06:40:40,Tech Park,55,46,Clear,None,106,106.0
2025-12-02 04:56:40,Mall,43,34,Clear,None,109,114.64
2025-11-19 17:35:40,Tech Park,153,174,Clear,None,143,143.0
2025-11-27 13:39:40,Suburbs,42,40,Clear,None,130,130.0
2025-12-05 14:23:40,Tech Park,76,44,Rainy,None,149,241.65
2025-11-22 10:07:40,City Center,91,101,Clear,None,136,136.0
2025-11-28 15:27:40,Suburbs,54,38,Foggy,None,126,148.28
2025-11-19 06:39:40,Suburbs,91,107,Cloudy,Conference,108,108.0
2025-11-24 10:00:40,Suburbs,60,47,Rainy,None,136,171.53
2025-11-29 18:20:40,Mall,111,104,Rainy,None,129,154.8
2025-11-14 06:13:40,Suburbs,52,43,Clear,None,112,112.83
2025-11-18 03:51:40,Mall,85,81,Cloudy,Festival,126,126.0
2025-12-01 05:23:40,Suburbs,59,47,Cloudy,None,128,133.66
2025-11-16 11:24:40,City Center,77,46,Clear,None,145,199.97
2025-11-20 19:32:40,Suburbs,83,50,Foggy,None,146,199.73
2025-11-14 18:49:40,Mall,64,58,Clear,None,106,106.0
2025-11-21 02:21:40,Suburbs,53,51,Clear,None,131,131.0
2025-12-05 05:14:40,City Center,73,68,Clear,None,140,140.0
2025-11-14 12:10:40,Airport,72,70,Cloudy,None,149,149.0
2025-11-18 16:26:40,Suburbs,83,61,Rainy,None,144,191.31
2025-11-30 15:21:40,City Center,80,54,Clear,None,112,137.22
2025-11-24 16:45:40,Suburbs,81,69,Clear,Concert,104,104.0
2025-11-19 07:12:40,City Center,109,76,Rainy,None,144,199.78
2025-12-06 18:34:40,City Center,206,151,Rainy,None,128,170.42
2025-11-13 15:29:40,City Center,108,66,Rainy,None,149,230.81
2025-11-22 07:00:40,City Center,140,127,Rainy,None,124,148.8
2025-12-09 10:12:40,City Center,93,72,Clear,None,100,107.33
2025-12-02 14:51:40,Suburbs,61,58,Clear,None,121,121.0
2025-11-23 08:50:40,Suburbs,68,60,Clear,None,102,102.0
2025-12-09 17:42:40,City Center,178,107,Clear,Conference,114,156.28
2025-11-21 08:18:40,Mall,42,42,Foggy,None,142,142.0
2025-12-03 17:38:40,Tech Park,229,218,Clear,Concert,126,126.0
2025-11-14 01:42:40,Airport,84,77,Clear,None,122,122.0
2025-11-27 16:06:40,City Center,98,69,Rainy,None,117,161.02
2025-12-07 00:38:40,Tech Park,55,57,Clear,None,119,119.0
2025-11-25 12:30:40,Suburbs,80,62,Clear,Sports,149,159.77
2025-12-11 07:02:40,City Center,144,171,Clear,Conference,136,136.0
2025-11-23 11:04:40,City Center,91,86,Clear,None,149,149.0
2025-12-11 07:30:40,Tech Park,89,81,Clear,Conference,100,100.0
2025-11-16 06:50:40,City Center,130,91,Rainy,None,132,182.54
2025-12-08 08:18:40,Airport,68,47,Clear,None,128,153.27
2025-12-04 05:39:40,Tech Park,50,46,Foggy,None,103,103.0
2025-12-11 09:47:40,City Center,76,77,Cloudy,None,111,111.0
2025-11-19 07:59:40,City Center,63,74,Clear,None,103,103.0
2025-11-22 19:43:40,Tech Park,165,132,Clear,None,146,151.84
2025-11-13 17:38:40,Airport,106,63,Foggy,None,130,180.18
2025-12-05 11:11:40,Mall,68,55,Rainy,None,142,174.53
2025-12-01 02:35:40,Tech Park,52,53,Clear,None,110,110.0
2025-11-14 18:50:40,City Center,111,128,Cloudy,None,133,133.0
2025-11-28 21:14:40,Suburbs,69,65,Clear,None,149,149.0
2025-11-19 11:05:40,Tech Park,47,30,Clear,None,104,134.51
2025-11-17 07:47:40,Tech Park,55,65,Foggy,None,137,137.0
2025-11-15 15:55:40,Suburbs,46,45,Foggy,None,149,149.0
2025-12-10 02:42:40,Airport,57,37,Clear,None,135,171.78
2025-11-27 09:52:40,Suburbs,94,100,Cloudy,Conference,111,111.0
2025-12-10 10:17:40,Airport,105,69,Clear,Concert,128,160.95
2025-12-11 11:12:40,Tech Park,46,27,Clear,None,113,158.53
2025-11-26 14:52:40,Suburbs,63,49,Rainy,None,133,168.72
2025-12-03 03:30:40,City Center,89,77,Clear,None,103,103.0
2025-12-09 03:41:40,Tech Park,37,34,Clear,None,136,136.0
2025-11-27 11:42:40,Suburbs,104,84,Rainy,Concert,116,142.74
2025-11-19 06:10:40,Suburbs,59,37,Rainy,None,147,222.8
2025-12-05 06:52:40,Suburbs,57,54,Clear,None,142,142.0
2025-11-14 08:31:40,Airport,62,47,Clear,None,127,139.11
2025-11-15 05:02:40,City Center,100,60,Cloudy,None,146,200.51
2025-12-05 16:30:40,Suburbs,62,60,Clear,None,101,101.0
2025-12-11 22:11:40,Suburbs,58,50,Cloudy,None,112,112.0
2025-11-13 11:38:40,Suburbs,53,41,Clear,None,124,133.19
2025-12-06 07:55:40,City Center,78,47,Clear,None,107,146.34
2025-12-03 03:11:40,Airport,84,65,Clear,None,108,115.98
2025-11-29 10:23:40,Suburbs,109,108,Clear,Conference,144,144.0
2025-11-19 01:44:40,City Center,95,101,Clear,None,102,102.0
2025-12-06 23:41:40,Suburbs,65,48,Rainy,None,141,186.59
2025-11-28 05:06:40,City Center,100,91,Rainy,None,108,129.6
2025-12-12 06:14:40,Airport,60,64,Clear,None,121,121.0
2025-11-17 22:14:40,City Center,106,75,Rainy,None,126,172.7
2025-11-27 08:42:40,City Center,120,95,Clear,Conference,106,111.36
2025-11-16 10:27:40,Tech Park,105,74,Clear,None,117,137.49
2025-11-15 05:27:40,City Center,102,91,Clear,None,124,124.0
2025-11-18 00:11:40,City Center,89,54,Clear,None,116,157.59
2025-11-15 19:11:40,City Center,153,148,Clear,None,101,101.0
2025-12-05 08:58:40,City Center,99,66,Foggy,None,143,177.32
2025-11-24 15:47:40,Mall,75,46,Rainy,None,140,216.21
2025-11-20 00:15:40,City Center,80,62,Clear,None,126,135.1
2025-11-20 03:42:40,Suburbs,51,36,Clear,None,114,133.76
2025-12-07 18:07:40,Tech Park,272,157,Rainy,None,140,227.64
2025-11-14 23:37:40,Airport,100,86,Rainy,None,117,140.4
2025-12-08 12:20:40,City Center,200,124,Rainy,Conference,139,212.71
2025-11-26 07:46:40,Tech Park,90,48,Rainy,None,136,236.64
2025-11-12 19:43:40,Airport,113,116,Clear,None,149,149.0
2025-11-13 00:08:40,Airport,67,55,Clear,None,139,141.02
2025-11-29 11:41:40,Tech Park,53,37,Cloudy,None,103,122.15
2025-12-07 06:50:40,City Center,88,71,Clear,None,133,137.2
2025-11-14 20:42:40,City Center,124,111,Cloudy,None,110,110.0
2025-11-16 13:53:40,Suburbs,65,42,Clear,None,120,153.37
2025-11-16 08:11:40,City Center,165,100,Clear,Concert,113,153.68
2025-11-25 04:43:40,Tech Park,82,51,Rainy,None,102,155.68
2025-11-30 04:33:40,Suburbs,56,57,Clear,None,134,134.0
2025-12-11 03:25:40,Suburbs,56,38,Clear,None,103,125.55
2025-11-18 22:08:40,Mall,52,54,Foggy,None,107,107.0
2025-11-29 17:40:40,City Center,183,119,Rainy,None,136,199.95
2025-11-20 00:22:40,Airport,128,146,Clear,Conference,122,122.0
2025-11-18 03:42:40,City Center,80,80,Clear,None,140,140.0
2025-11-23 20:24:40,City Center,149,141,Clear,None,132,132.0
2025-11-17 08:52:40,Tech Park,102,102,Cloudy,None,112,112.0
2025-12-02 20:59:40,City Center,128,81,Clear,None,125,163.02
2025-12-09 03:05:40,City Center,106,84,Rainy,None,119,148.69
2025-11-22 18:36:40,City Center,135,150,Clear,None,118,118.0
2025-11-19 19:12:40,Mall,69,77,Clear,None,105,105.0
2025-11-15 08:37:40,Tech Park,127,119,Clear,None,134,134.0
2025-12-04 04:19:40,Suburbs,50,30,Clear,None,112,153.81
2025-12-08 09:35:40,Tech Park,148,108,Rainy,None,128,171.05
2025-12-09 06:35:40,Suburbs,41,30,Cloudy,None,148,167.73
2025-12-08 04:39:40,Tech Park,67,38,Rainy,None,144,237.68
2025-11-14 01:57:40,City Center,70,54,Clear,None,145,156.17
2025-11-12 23:27:40,City Center,82,78,Foggy,None,142,142.0
2025-11-16 00:02:40,Suburbs,51,58,Cloudy,None,100,100.0
2025-12-01 12:43:40,Mall,50,41,Clear,None,101,102.58
2025-11-17 12:25:40,City Center,86,62,Clear,None,102,117.27
2025-11-20 22:59:40,City Center,93,103,Cloudy,None,141,141.0
2025-12-05 20:10:40,City Center,128,134,Foggy,None,139,139.0
2025-11-16 22:33:40,Mall,50,49,Clear,None,121,121.0
2025-11-25 20:11:40,Tech Park,95,96,Clear,None,134,134.0
2025-11-24 17:41:40,Suburbs,103,49,Rainy,None,136,261.34
2025-11-26 07:29:40,City Center,85,76,Clear,None,132,132.0
2025-11-16 17:25:40,City Center,213,134,Rainy,None,130,196.51
2025-11-28 01:14:40,City Center,84,99,Foggy,None,136,136.0
2025-11-23 02:22:40,City Center,99,62,Clear,None,122,160.73
2025-12-03 23:55:40,Tech Park,52,42,Clear,None,136,140.14
2025-12-09 02:53:40,Suburbs,44,48,Cloudy,None,103,103.0
2025-11-22 04:30:40,Tech Park,85,63,Rainy,None,147,193.95
2025-11-27 15:08:40,City Center,68,75,Clear,None,146,146.0
2025-12-02 04:23:40,Tech Park,40,38,Clear,None,139,139.0
2025-12-04 08:13:40,City Center,70,69,Clear,None,134,134.0
2025-12-05 20:23:40,Mall,103,53,Rainy,None,132,236.9
2025-12-10 14:39:40,Airport,59,57,Clear,None,104,104.0
2025-11-18 19:10:40,City Center,103,97,Foggy,None,103,103.0
2025-11-17 14:49:40,Tech Park,91,58,Cloudy,Conference,125,161.9
2025-11-16 09:22:40,Tech Park,121,73,Clear,None,136,185.78
2025-11-19 12:23:40,Tech Park,33,29,Clear,None,107,107.0
2025-11-17 21:53:40,City Center,124,136,Foggy,None,134,134.0
2025-11-21 18:40:40,Mall,81,61,Foggy,None,143,157.63
2025-11-24 12:15:40,City Center,82,73,Clear,None,136,136.0
2025-11-29 23:15:40,Mall,77,50,Foggy,None,101,128.47
2025-11-28 06:02:40,Airport,56,33,Clear,None,100,139.76
2025-11-29 17:25:40,Tech Park,165,104,Clear,None,132,172.82
2025-11-19 05:59:40,Mall,66,50,Rainy,None,114,147.74
2025-12-10 22:45:40,Suburbs,38,40,Clear,None,107,107.0
2025-12-03 02:38:40,Tech Park,61,36,Rainy,None,144,229.76
2025-12-07 00:51:40,City Center,90,64,Cloudy,None,141,164.27
2025-12-10 16:19:40,Suburbs,59,70,Foggy,None,110,110.0
2025-12-06 07:28:40,Suburbs,98,68,Rainy,None,120,167.15
2025-11-25 12:56:40,Suburbs,56,43,Foggy,None,143,154.71
2025-12-10 07:23:40,Suburbs,46,48,Clear,None,138,138.0
2025-11-14 04:11:40,Suburbs,119,104,Rainy,Concert,112,134.4
2025-11-15 18:20:40,City Center,146,148,Clear,None,107,107.0
2025-11-20 03:48:40,City Center,74,48,Clear,None,119,151.53
2025-12-12 03:19:40,City Center,71,43,Clear,None,116,157.87
2025-11-22 04:43:40,City Center,150,121,Clear,Festival,106,109.36
2025-11-20 08:02:40,Mall,48,39,Cloudy,None,100,102.46
2025-12-11 08:11:40,Suburbs,43,34,Clear,None,136,143.04
2025-12-07 04:32:40,Mall,61,56,Cloudy,None,134,134.0
2025-11-17 16:32:40,Suburbs,64,58,Rainy,None,120,144.0
2025-11-24 19:56:40,Airport,97,106,Clear,None,127,127.0
2025-11-23 04:31:40,City Center,84,50,Clear,None,119,164.7
2025-11-19 17:33:40,Suburbs,77,73,Clear,None,111,111.0
2025-11-22 16:38:40,Mall,57,44,Clear,None,130,139.93
2025-11-27 16:05:40,Mall,54,34,Clear,None,117,153.34
2025-12-04 02:53:40,Suburbs,74,64,Rainy,None,115,138.0
2025-11-25 14:03:40,Tech Park,48,30,Clear,None,103,135.96
2025-11-23 09:31:40,City Center,120,87,Rainy,None,144,193.46
2025-11-26 12:27:40,Airport,116,110,Rainy,None,113,135.6
2025-12-10 23:23:40,City Center,82,72,Clear,None,120,120.0
2025-12-09 05:37:40,City Center,140,102,Rainy,None,111,148.52
2025-12-09 11:17:40,Mall,68,55,Rainy,None,138,169.61
2025-11-19 23:39:40,Mall,91,94,Clear,Conference,141,141.0
2025-12-11 01:06:40,City Center,81,90,Clear,None,138,138.0
2025-11-21 06:25:40,Airport,66,62,Clear,None,136,136.0
2025-11-29 22:59:40,Suburbs,60,66,Clear,None,106,106.0
2025-12-11 15:23:40,Tech Park,88,57,Cloudy,Festival,102,130.06
2025-11-26 10:37:40,City Center,121,86,Rainy,None,118,161.14
2025-12-10 21:02:40,Tech Park,84,67,Foggy,None,128,133.5
2025-11-13 22:30:40,City Center,83,77,Cloudy,None,112,112.0
2025-12-01 12:44:40,Airport,75,52,Clear,None,136,162.36
2025-12-06 16:07:40,Suburbs,132,70,Rainy,Conference,121,211.58
2025-12-01 03:30:40,Airport,84,47,Rainy,None,109,182.01
2025-12-11 03:00:40,Airport,68,78,Clear,None,131,131.0
2025-11-26 18:03:40,Mall,73,72,Cloudy,None,131,131.0
2025-11-15 14:01:40,Suburbs,59,61,Clear,None,143,143.0
2025-12-02 08:28:40,Suburbs,56,65,Foggy,None,135,135.0
2025-11-30 13:38:40,Suburbs,142,70,Rainy,Conference,124,230.99
2025-11-25 21:31:40,Suburbs,131,109,Rainy,None,106,127.36
2025-12-10 21:35:40,Suburbs,61,55,Foggy,None,140,140.0
2025-11-20 16:02:40,City Center,86,59,Clear,None,100,120.61
2025-12-04 10:11:40,Suburbs,75,61,Rainy,None,111,135.82
2025-12-03 16:48:40,City Center,64,47,Clear,None,129,145.69
2025-12-09 00:50:40,Mall,48,42,Clear,None,116,116.0
2025-11-23 16:18:40,City Center,103,101,Cloudy,None,118,118.0
2025-11-30 20:50:40,Tech Park,102,86,Clear,None,113,113.0
2025-11-26 13:25:40,Tech Park,52,41,Clear,None,124,130.77
2025-12-01 08:19:40,Airport,112,95,Clear,Concert,109,109.0
2025-11-13 04:54:40,Suburbs,52,50,Clear,None,119,119.0
2025-11-13 14:02:40,Suburbs,42,46,Clear,None,102,102.0
2025-12-02 14:51:40,City Center,126,145,Clear,Sports,131,131.0
2025-11-21 22:00:40,Tech Park,89,54,Clear,Conference,108,146.72
2025-11-20 04:13:40,Tech Park,48,31,Clear,None,108,138.1
2025-11-21 13:08:40,Suburbs,43,42,Clear,None,131,131.0
2025-11-17 01:29:40,Tech Park,47,48,Clear,None,101,101.0
2025-12-02 13:48:40,Suburbs,53,44,Clear,None,119,119.43
2025-12-03 08:27:40,City Center,74,87,Clear,None,133,133.0
2025-12-03 13:51:40,Suburbs,64,54,Clear,None,131,131.0
2025-12-01 22:17:40,Suburbs,53,33,Clear,None,100,132.48
2025-11-30 13:43:40,City Center,91,102,Cloudy,None,123,123.0
2025-11-21 23:50:40,Suburbs,44,32,Cloudy,None,114,129.96
2025-11-26 08:32:40,City Center,78,87,Clear,None,134,134.0
2025-12-01 05:47:40,City Center,61,53,Clear,None,144,144.0
2025-12-02 08:12:40,Suburbs,77,52,Rainy,None,135,192.32
2025-11-18 01:59:40,City Center,135,112,Rainy,None,131,157.76
2025-11-27 00:19:40,Suburbs,61,45,Foggy,None,146,164.17
2025-12-01 08:05:40,Airport,77,53,Clear,None,132,158.7
2025-12-09 02:14:40,Tech Park,51,58,Clear,None,112,112.0
2025-11-16 18:18:40,Suburbs,121,76,Rainy,None,131,198.29
2025-11-17 04:51:40,City Center,77,81,Clear,None,143,143.0
2025-11-15 20:19:40,City Center,208,142,Rainy,None,117,165.18
2025-11-30 15:47:40,Suburbs,156,96,Rainy,Sports,108,166.32
2025-11-13 18:26:40,Mall,74,82,Foggy,None,134,134.0
2025-12-04 03:32:40,Tech Park,67,59,Rainy,None,121,145.2
2025-11-17 23:44:40,Tech Park,53,62,Clear,None,113,113.0
2025-11-17 03:53:40,Suburbs,53,57,Clear,None,100,100.0
2025-11-28 20:54:40,Suburbs,109,73,Rainy,None,144,206.57
2025-12-02 07:08:40,Airport,73,68,Clear,None,128,128.0
2025-11-22 11:13:40,Suburbs,107,90,Clear,Concert,132,132.0
2025-11-20 15:31:40,Mall,42,47,Cloudy,None,131,131.0
2025-12-09 23:47:40,Suburbs,45,30,Clear,None,102,126.48
2025-11-27 01:16:40,City Center,66,50,Foggy,None,141,154.54
2025-11-28 09:34:40,City Center,83,72,Clear,None,112,112.0
2025-12-05 00:49:40,City Center,64,56,Clear,None,121,121.0
2025-12-07 23:51:40,City Center,106,79,Cloudy,None,112,124.7
2025-11-23 04:39:40,Tech Park,53,52,Clear,None,106,106.0
2025-11-21 17:27:40,Mall,75,52,Clear,None,113,134.9
2025-11-24 16:25:40,Suburbs,42,38,Foggy,None,102,102.0
2025-11-12 17:31:40,Suburbs,76,69,Clear,None,106,106.0
2025-11-20 03:23:40,Suburbs,49,53,Cloudy,None,103,103.0
2025-11-29 02:11:40,Suburbs,64,69,Clear,None,121,121.0
2025-11-26 06:13:40,Suburbs,46,44,Clear,None,127,127.0
2025-12-07 13:41:40,Suburbs,86,66,Rainy,None,133,170.56
2025-11-15 01:29:40,Tech Park,70,58,Clear,None,109,109.6
2025-11-13 04:46:40,City Center,69,68,Clear,None,137,137.0
2025-11-23 07:07:40,Airport,86,101,Clear,None,125,125.0
2025-11-18 07:27:40,Mall,54,51,Foggy,None,128,128.0
2025-12-07 23:55:40,Suburbs,63,47,Clear,None,106,117.91
2025-11-25 00:57:40,Mall,64,57,Rainy,None,104,124.8
2025-12-06 23:27:40,Mall,58,43,Cloudy,None,144,161.15
2025-12-01 07:34:40,Suburbs,77,48,Rainy,None,125,190.42
2025-11-22 15:28:40,Suburbs,57,60,Clear,None,126,126.0
2025-11-29 16:18:40,Tech Park,55,57,Clear,None,113,113.0
2025-11-15 17:43:40,City Center,147,125,Clear,None,126,126.0
2025-11-28 17:52:40,Mall,73,64,Clear,None,106,106.0
2025-11-30 02:05:40,Mall,64,69,Clear,None,143,143.0
2025-11-30 11:02:40,City Center,97,114,Cloudy,None,102,102.0
2025-11-15 22:16:40,Suburbs,59,61,Clear,None,128,128.0
2025-12-01 21:45:40,City Center,119,92,Cloudy,None,112,120.38
2025-12-03 10:06:40,Airport,96,89,Rainy,None,128,153.6
2025-11-28 01:29:40,Tech Park,44,34,Cloudy,None,138,148.39
2025-12-04 14:06:40,Suburbs,44,27,Clear,None,141,189.46
2025-11-19 00:14:40,Tech Park,64,48,Rainy,None,135,176.4
2025-11-16 01:39:40,Tech Park,53,54,Cloudy,None,141,141.0
2025-11-19 17:24:40,City Center,135,134,Clear,None,127,127.0
2025-12-02 20:42:40,Suburbs,61,55,Cloudy,None,104,104.0
2025-12-05 22:51:40,City Center,70,62,Clear,None,119,119.0
