timestamp,city,location_name,latitude,longitude,requests,drivers,weather,event,base_fare,actual_price_paid
2025-11-17 14:50:41,Mumbai,Nariman Point,18.917344441311812,72.82531958674537,62,43,Clear,None,266.38,266.38
2025-11-22 04:04:41,Mumbai,Nariman Point,18.93181093103924,72.82519650221948,149,58,Monsoon Rain,None,292.94,752.55
2025-11-01 23:44:41,Delhi,Noida Sector 18,28.563573801215664,77.33089054028696,87,60,Clear,None,87.16,87.16
2025-11-09 09:25:41,Mumbai,Bandra Kurla Complex,19.071680267165135,72.8679893658076,78,62,Clear,None,239.03,239.03
2025-11-21 19:24:41,Bangalore,Whitefield,12.983240903505578,77.74681904649779,428,170,Monsoon Rain,None,269.69,678.99
2025-10-16 23:27:41,Mumbai,CSMT,18.93818777774546,72.82534060930166,56,51,Clear,None,345.84,345.84
2025-10-28 23:40:41,Mumbai,Bandra Kurla Complex,19.06528528865152,72.86558927546278,45,28,Clear,None,356.45,394.64
2025-10-23 15:05:41,Delhi,Noida Sector 18,28.57702680775983,77.32166166214613,98,50,Monsoon Rain,None,264.43,518.29
2025-10-28 07:08:41,Bangalore,Electronic City,12.845499876697827,77.6773963685934,63,47,Clear,Office Rush,298.21,298.21
2025-11-15 05:28:41,Bangalore,MG Road,12.975745886841649,77.59650066418894,76,69,Clear,None,299.89,299.89
2025-10-24 21:45:41,Delhi,Saket,28.53184918471754,77.21664633314461,99,105,Clear,None,234.56,234.56
2025-10-27 11:45:41,Mumbai,Juhu Beach,19.103483283592208,72.82865294571336,52,39,Humid,None,269.64,269.64
2025-10-31 05:20:41,Delhi,Gurgaon Cyber Hub,28.499272943577132,77.09115262578075,145,57,Clear,Diwali Rush,84.53,172.77
2025-10-22 10:12:41,Mumbai,Juhu Beach,19.097927892784067,72.82589514045462,71,54,Smog/Haze,None,185.07,185.07
2025-11-28 09:46:41,Delhi,Saket,28.51806008086709,77.22268678291746,138,45,Monsoon Rain,Office Rush,313.75,962.15
2025-11-30 05:45:41,Bangalore,Indiranagar,12.977402045240707,77.63803299462613,93,81,Smog/Haze,None,89.81,89.81
2025-10-16 20:28:41,Mumbai,CSMT,18.940595583859288,72.83113967482555,112,112,Clear,None,200.1,200.1
2025-11-30 17:24:41,Delhi,Noida Sector 18,28.565924015093525,77.33615425138619,72,57,Clear,None,310.26,310.26
2025-10-19 18:41:41,Bangalore,Indiranagar,12.975866462553899,77.64257839402573,190,122,Smog/Haze,Office Rush,304.97,322.47
2025-12-01 23:12:41,Delhi,IGI Airport,28.551165881499585,77.10729317999389,50,31,Smog/Haze,None,349.31,388.75
2025-11-19 02:15:41,Delhi,Gurgaon Cyber Hub,28.49828847009921,77.08614986249391,84,29,Monsoon Rain,None,196.44,568.99
2025-11-15 00:39:41,Delhi,Noida Sector 18,28.56933462251581,77.33625067654475,81,61,Smog/Haze,None,87.17,87.17
2025-10-28 10:04:41,Bangalore,Whitefield,12.973296686110059,77.75062707148989,136,77,Humid,None,246.11,311.63
2025-12-07 01:20:41,Delhi,IGI Airport,28.557474083447524,77.10164307639828,64,57,Clear,None,120.61,120.61
2025-11-10 16:11:41,Mumbai,CSMT,18.940806956513033,72.83587972324958,55,57,Clear,None,141.66,141.66
2025-10-19 14:55:41,Delhi,Gurgaon Cyber Hub,28.48909971697914,77.0863377858853,67,36,Humid,None,139.83,190.33
2025-10-30 11:22:41,Delhi,Saket,28.51518570054225,77.21508051906885,58,49,Clear,None,259.3,259.3
2025-11-15 16:43:41,Mumbai,CSMT,18.944950732521345,72.83432447675557,137,49,Monsoon Rain,None,125.28,350.28
2025-10-24 22:30:41,Mumbai,CSMT,18.937117026452377,72.84108518950771,102,47,Monsoon Rain,None,107.95,234.28
2025-12-05 21:45:41,Mumbai,Juhu Beach,19.109215019832583,72.82275258839726,86,68,Clear,None,171.03,171.03
2025-12-07 14:37:41,Delhi,IGI Airport,28.551599196922343,77.0978508680679,135,78,Monsoon Rain,None,176.55,305.56
2025-10-19 18:36:41,Delhi,Gurgaon Cyber Hub,28.494633321416345,77.08264810542211,460,173,Monsoon Rain,None,227.11,603.87
2025-10-26 08:36:41,Delhi,Saket,28.534216142037195,77.22000924204744,69,34,Clear,None,312.62,478.13
2025-10-28 08:48:41,Mumbai,Bandra Kurla Complex,19.062384505370026,72.87222277799258,48,45,Smog/Haze,IPL Match,265.67,478.21
2025-11-20 17:30:41,Bangalore,Koramangala,12.938682299182013,77.61848004523269,52,44,Clear,None,122.88,122.88
2025-10-21 15:27:41,Delhi,Connaught Place,28.63885293491049,77.22089529169797,57,61,Clear,None,154.96,154.96
2025-10-13 12:45:41,Delhi,Gurgaon Cyber Hub,28.49121808569308,77.08697667968643,124,62,Monsoon Rain,None,186.55,373.1
2025-10-18 15:40:41,Mumbai,Bandra Kurla Complex,19.069745422179054,72.87264472616758,80,47,Smog/Haze,None,163.76,196.86
2025-12-05 13:49:41,Bangalore,Indiranagar,12.972844528562291,77.64263163643909,54,50,Humid,None,213.89,213.89
2025-11-25 07:27:41,Bangalore,Koramangala,12.938590374098121,77.62478540164972,103,33,Monsoon Rain,None,377.48,1178.2
2025-10-20 21:19:41,Mumbai,Nariman Point,18.927492804804427,72.82630308797363,134,106,Clear,Office Rush,222.8,222.8
2025-12-02 02:19:41,Mumbai,Juhu Beach,19.103560109915918,72.82419155167429,67,58,Clear,None,104.28,104.28
2025-10-27 17:57:41,Mumbai,Juhu Beach,19.093732687270624,72.82718459088439,59,59,Smog/Haze,None,334.9,334.9
2025-11-26 16:59:41,Bangalore,Indiranagar,12.972561618324596,77.63639444855248,67,38,Humid,None,155.63,196.59
2025-12-04 23:08:41,Mumbai,CSMT,18.9426380223352,72.83823931217772,229,132,Monsoon Rain,IPL Match,232.92,590.41
2025-11-20 19:17:41,Mumbai,Nariman Point,18.931291109569802,72.82588703349892,194,134,Clear,IPL Match,218.79,393.81
2025-11-01 15:11:41,Delhi,Connaught Place,28.635487240949743,77.21672448522226,332,97,Monsoon Rain,Diwali Rush,246.04,842.13
2025-11-08 09:18:41,Bangalore,Electronic City,12.834733748581495,77.6805832156926,185,124,Clear,None,393.9,393.9
2025-11-16 12:16:41,Delhi,IGI Airport,28.563631032576563,77.09827146419873,86,51,Humid,None,162.4,192.66
2025-10-20 14:40:41,Delhi,Saket,28.522700740326965,77.22537572518735,54,44,Clear,Office Rush,330.42,330.42
2025-10-27 18:30:41,Delhi,Noida Sector 18,28.568836567856515,77.32318320677368,243,93,Clear,Diwali Rush,324.02,684.63
2025-10-20 01:53:41,Delhi,Saket,28.531291725648927,77.22045722759499,65,66,Smog/Haze,None,274.32,274.32
2025-10-26 11:48:41,Mumbai,CSMT,18.929869069905482,72.83204587321474,121,79,Monsoon Rain,None,296.88,454.71
2025-11-26 22:18:41,Mumbai,Bandra Kurla Complex,19.063560283774677,72.87153090657873,109,55,Monsoon Rain,None,146.33,290.01
2025-11-10 02:57:41,Mumbai,CSMT,18.943520007020663,72.83383363171353,51,53,Clear,None,98.54,98.54
2025-10-29 20:48:41,Mumbai,Nariman Point,18.921967141401822,72.82914317676425,187,108,Monsoon Rain,None,118.7,205.53
2025-10-30 02:13:41,Mumbai,Nariman Point,18.928739782561816,72.82538272279709,42,42,Clear,None,330.09,330.09
2025-12-02 16:30:41,Mumbai,Bandra Kurla Complex,19.07648720913387,72.86575733578054,67,60,Clear,None,175.31,175.31
2025-10-18 21:14:41,Bangalore,Electronic City,12.845111881066625,77.66719471177808,335,133,Monsoon Rain,Office Rush,136.25,343.19
2025-11-19 02:19:41,Bangalore,Electronic City,12.836372706212552,77.66830581135551,54,40,Humid,Wedding Season,169.48,169.48
2025-12-10 01:05:41,Mumbai,Andheri,19.115359899093395,72.86350371862027,66,70,Clear,None,291.42,291.42
2025-11-10 17:22:41,Bangalore,Electronic City,12.836426109509679,77.67964549489406,134,74,Smog/Haze,Wedding Season,389.59,510.68
2025-10-31 19:19:41,Bangalore,Whitefield,12.966729438317937,77.75349744464066,226,173,Clear,None,118.14,118.14
2025-11-22 05:45:41,Mumbai,Juhu Beach,19.091312302529154,72.82937430865181,162,93,Monsoon Rain,None,216.03,376.32
2025-12-03 20:11:41,Delhi,Noida Sector 18,28.575404368844968,77.32477588364274,184,98,Monsoon Rain,None,110.24,206.98
2025-10-22 23:40:41,Mumbai,Bandra Kurla Complex,19.066806054483397,72.86939619352474,47,41,Clear,None,290.53,290.53
2025-11-12 13:52:41,Mumbai,Nariman Point,18.92185765849908,72.83109797231887,58,55,Clear,None,293.46,293.46
2025-10-17 05:38:41,Delhi,IGI Airport,28.551750630996064,77.10719085910198,68,46,Smog/Haze,None,300.79,300.79
2025-10-14 16:30:41,Delhi,Connaught Place,28.6330652331673,77.21097455286625,48,49,Clear,None,339.5,339.5
2025-11-30 23:36:41,Mumbai,Andheri,19.106522210710356,72.8706089884207,66,51,Clear,None,353.7,353.7
2025-10-25 00:26:41,Bangalore,Electronic City,12.84125415273827,77.67493677527132,133,79,Monsoon Rain,None,128.95,217.09
2025-12-06 04:34:41,Bangalore,Whitefield,12.96528465265762,77.74786077575763,194,104,Clear,Diwali Rush,250.39,341.88
2025-11-03 01:24:41,Delhi,IGI Airport,28.55743688559532,77.10333158539166,58,60,Clear,None,120.12,120.12
2025-11-07 17:25:41,Delhi,Connaught Place,28.628129823224963,77.21293759068708,64,35,Clear,None,348.53,463.05
2025-10-31 08:49:41,Mumbai,Nariman Point,18.927094682393474,72.83040192703191,69,40,Clear,None,298.77,366.0
2025-11-20 03:10:41,Mumbai,CSMT,18.935334829360567,72.83851775447772,66,57,Smog/Haze,None,242.55,242.55
2025-12-05 21:51:41,Delhi,Connaught Place,28.62862517373362,77.21233202008733,88,95,Clear,None,339.47,339.47
2025-11-03 20:50:41,Mumbai,Nariman Point,18.91926154900412,72.82000515084063,106,103,Humid,None,327.23,327.23
2025-10-29 12:33:41,Delhi,IGI Airport,28.56166990219796,77.10403446150247,58,59,Clear,None,145.06,145.06
2025-11-01 00:44:41,Delhi,Saket,28.522434384216808,77.21901162985208,123,41,Monsoon Rain,None,267.18,801.55
2025-11-25 19:40:41,Mumbai,Juhu Beach,19.099484696908487,72.82572967071462,107,74,Clear,None,351.07,351.07
2025-10-29 14:34:41,Mumbai,Bandra Kurla Complex,19.06749927264493,72.86713232544176,62,31,Smog/Haze,None,84.67,127.0
2025-10-16 22:33:41,Delhi,Noida Sector 18,28.571910253360112,77.32873767619135,68,42,Clear,None,232.16,259.8
2025-11-29 18:31:41,Delhi,Saket,28.52269977741052,77.2168868315587,136,106,Clear,None,244.83,244.83
2025-10-15 18:09:41,Delhi,Connaught Place,28.62337525202414,77.21944288717044,97,66,Smog/Haze,None,136.3,136.3
2025-10-27 09:05:41,Bangalore,Koramangala,12.940482818857479,77.61687643280894,68,63,Clear,None,360.02,360.02
2025-10-28 21:31:41,Mumbai,Juhu Beach,19.097398440474695,72.83195660256779,240,156,Monsoon Rain,Office Rush,101.86,156.71
2025-11-23 08:57:41,Mumbai,Andheri,19.11817184939064,72.87127392199055,83,65,Clear,None,172.84,172.84
2025-10-28 03:07:41,Delhi,IGI Airport,28.560215913023317,77.10003424699154,52,27,Clear,None,328.06,467.79
2025-10-26 05:43:41,Delhi,Noida Sector 18,28.571296142852056,77.33143683067416,84,72,Clear,None,221.4,221.4
2025-11-17 22:59:41,Mumbai,Andheri,19.11354226073724,72.87611479786567,54,53,Clear,None,181.08,181.08
2025-10-20 18:09:41,Bangalore,Koramangala,12.935639212956847,77.62394442324766,78,60,Clear,None,119.37,119.37
2025-11-10 12:07:41,Bangalore,Whitefield,12.96715836174026,77.7457475096375,117,56,Monsoon Rain,None,99.23,207.31
2025-12-03 11:49:41,Delhi,Noida Sector 18,28.574493733110188,77.32549569485128,68,67,Clear,None,325.86,325.86
2025-12-08 06:40:41,Bangalore,Indiranagar,12.976554901360982,77.64467683835207,62,32,Clear,None,259.32,372.78
2025-10-23 21:26:41,Delhi,Noida Sector 18,28.580975850155397,77.32383086941948,107,61,Clear,None,312.95,392.47
2025-11-16 00:07:41,Delhi,IGI Airport,28.555325360250176,77.10181169023042,77,74,Smog/Haze,None,342.75,342.75
2025-11-15 07:29:41,Bangalore,Electronic City,12.840603771718516,77.67773627930352,151,48,Monsoon Rain,None,132.43,416.62
2025-10-26 18:51:41,Mumbai,Juhu Beach,19.094239284935004,72.82617772712577,235,115,Monsoon Rain,None,128.87,263.35
2025-11-30 12:42:41,Bangalore,Whitefield,12.956548772367935,77.75108138241042,75,41,Smog/Haze,Wedding Season,223.45,297.02
2025-11-28 16:18:41,Bangalore,MG Road,12.974639011003868,77.59733008343106,54,30,Clear,None,117.29,152.48
2025-10-27 12:59:41,Delhi,Saket,28.523575707169442,77.22176004293236,49,29,Humid,None,139.09,165.46
2025-10-18 14:32:41,Bangalore,Indiranagar,12.976505718743361,77.63641484993607,80,79,Clear,None,229.06,229.06
2025-11-08 22:59:41,Mumbai,Andheri,19.105098569526696,72.868970528673,74,45,Clear,None,243.82,279.04
2025-11-26 23:55:41,Mumbai,Juhu Beach,19.098968744460525,72.82151813300699,90,37,Monsoon Rain,None,268.87,654.01
2025-11-17 08:21:41,Delhi,Saket,28.52080745182793,77.2167985249877,49,38,Clear,None,83.22,83.22
2025-11-09 20:51:41,Delhi,Noida Sector 18,28.563312324944018,77.3116892615676,122,68,Clear,None,156.78,202.89
2025-11-04 22:30:41,Delhi,Noida Sector 18,28.566183085515263,77.3302350911492,118,69,Monsoon Rain,None,152.87,261.43
2025-11-19 00:46:41,Bangalore,Indiranagar,12.969306047791656,77.64081273862766,57,35,Clear,None,231.59,261.36
2025-11-20 04:24:41,Mumbai,Andheri,19.116364596705186,72.86754739966614,51,36,Clear,Office Rush,222.06,222.06
2025-10-24 15:50:41,Delhi,Saket,28.527785856978404,77.21419547805354,123,48,Monsoon Rain,None,232.57,595.97
2025-11-04 09:28:41,Bangalore,Koramangala,12.941029597387976,77.61576400259209,69,55,Humid,None,325.88,325.88
2025-10-23 21:41:41,Bangalore,MG Road,12.97616796410747,77.6022990603868,167,88,Monsoon Rain,None,121.6,230.77
2025-11-05 00:10:41,Mumbai,Bandra Kurla Complex,19.066188319256838,72.86651456829375,57,54,Clear,None,236.98,236.98
2025-10-27 11:14:41,Delhi,Connaught Place,28.62495341719625,77.21927861993557,66,51,Clear,None,215.0,215.0
2025-10-26 07:33:41,Bangalore,MG Road,12.973049769722206,77.60175144446356,84,71,Clear,Office Rush,203.69,203.69
2025-11-25 09:35:41,Bangalore,Koramangala,12.934418729528415,77.61658970071709,63,36,Clear,None,390.12,487.65
2025-10-30 22:55:41,Delhi,IGI Airport,28.55073563462329,77.10730846695039,51,45,Humid,None,81.08,81.08
2025-12-10 12:59:41,Bangalore,Electronic City,12.843247763016723,77.68405688388748,67,40,Clear,IPL Match,271.28,535.77
2025-11-28 08:17:41,Mumbai,Juhu Beach,19.107652616751565,72.8154622955216,67,70,Clear,None,322.55,322.55
2025-12-03 12:35:41,Delhi,Saket,28.530689660438725,77.22512264384966,66,58,Clear,None,310.26,310.26
2025-10-14 14:56:41,Bangalore,Indiranagar,12.970598565185743,77.63891737923606,61,60,Clear,None,398.65,398.65
2025-11-08 19:27:41,Mumbai,Nariman Point,18.930939435299315,72.82304008219172,129,68,Clear,None,180.94,252.78
2025-11-09 07:29:41,Delhi,Noida Sector 18,28.581885080574075,77.32563306088593,76,53,Clear,None,192.0,192.0
2025-10-22 14:49:41,Mumbai,Nariman Point,18.926309435313296,72.82688019746482,85,26,Monsoon Rain,None,223.99,732.28
2025-10-26 00:01:41,Bangalore,MG Road,12.970087772025458,77.59524998525717,72,66,Clear,None,336.15,336.15
2025-12-07 03:25:41,Bangalore,Koramangala,12.932583454910642,77.63032462297696,67,71,Clear,Office Rush,130.78,130.78
2025-11-01 09:05:41,Bangalore,MG Road,12.967203431773836,77.60518152544095,145,69,Monsoon Rain,Wedding Season,195.03,409.84
2025-10-24 05:09:41,Mumbai,Nariman Point,18.921392821976482,72.82686833318168,85,36,Monsoon Rain,None,108.62,256.46
2025-11-12 09:45:41,Delhi,Saket,28.519922815469855,77.21521668356078,65,34,Smog/Haze,None,116.35,164.25
2025-10-24 08:53:41,Bangalore,Koramangala,12.941503677547797,77.62523583415272,54,28,Clear,None,336.03,480.05
2025-11-14 03:22:41,Bangalore,Electronic City,12.833924025987027,77.67316007392618,62,33,Clear,None,206.92,285.3
2025-11-17 09:56:41,Bangalore,Electronic City,12.839855553421575,77.67465601286308,114,88,Clear,None,365.08,365.08
2025-10-22 19:25:41,Delhi,Connaught Place,28.633122666668484,77.22286812836106,176,86,Monsoon Rain,None,93.79,191.94
2025-10-13 21:23:41,Delhi,Noida Sector 18,28.581158585957137,77.33543336302789,91,82,Clear,None,279.07,279.07
2025-12-05 09:18:41,Mumbai,Andheri,19.11440168441479,72.87753783261154,77,74,Clear,None,157.41,157.41
2025-10-19 01:22:41,Mumbai,Andheri,19.113666637591493,72.86807533528528,98,106,Clear,None,236.67,236.67
2025-11-23 01:20:41,Mumbai,Andheri,19.116449142255508,72.87688742868336,70,46,Clear,None,285.54,291.75
2025-11-20 17:35:41,Delhi,Gurgaon Cyber Hub,28.48673560724487,77.08948335017918,136,134,Clear,None,251.53,251.53
2025-10-25 17:09:41,Bangalore,Koramangala,12.936939422555128,77.62233376560542,63,41,Clear,None,301.39,312.42
2025-11-14 07:48:41,Delhi,Noida Sector 18,28.572451387432736,77.3294026026869,64,63,Clear,None,160.21,160.21
2025-10-27 17:23:41,Mumbai,Juhu Beach,19.102556753765228,72.83526802698859,47,35,Clear,None,306.25,306.25
2025-11-02 17:11:41,Delhi,Noida Sector 18,28.56556008745619,77.32363027555584,78,79,Clear,None,290.23,290.23
2025-11-15 22:02:41,Bangalore,Indiranagar,12.972645720555688,77.63882782862594,84,72,Clear,None,341.98,341.98
2025-11-02 20:52:41,Mumbai,Nariman Point,18.92950994799514,72.82518823159708,124,100,Clear,None,286.86,286.86
2025-12-04 19:49:41,Mumbai,Bandra Kurla Complex,19.068301438552307,72.87278719928655,189,185,Clear,None,234.79,234.79
2025-11-25 12:17:41,Mumbai,Juhu Beach,19.102504858061998,72.83006995337692,67,66,Clear,None,150.04,150.04
2025-10-31 09:02:41,Mumbai,Nariman Point,18.923660566204376,72.82322792012592,86,33,Monsoon Rain,None,126.17,328.8
2025-11-10 21:33:41,Mumbai,Bandra Kurla Complex,19.06022212728411,72.86073628282062,107,82,Clear,None,141.36,141.36
2025-11-01 17:53:41,Bangalore,MG Road,12.979136308968886,77.60766882342733,141,51,Monsoon Rain,None,186.29,515.04
2025-11-10 04:30:41,Bangalore,Whitefield,12.964493138062982,77.75581550054974,55,35,Clear,None,229.84,246.25
2025-10-18 19:11:41,Bangalore,Electronic City,12.849502612972257,77.67329874163075,289,274,Clear,None,173.44,173.44
2025-11-17 02:43:41,Delhi,IGI Airport,28.557508225367773,77.09495177711295,54,51,Clear,None,222.33,222.33
2025-10-15 12:46:41,Bangalore,Whitefield,12.97778663808528,77.7511000006251,73,50,Clear,None,182.26,182.26
2025-11-03 23:32:41,Delhi,IGI Airport,28.552792095897896,77.10119996301742,70,37,Clear,None,88.73,123.5
2025-12-11 22:51:41,Bangalore,Whitefield,12.970540983458564,77.74738472651246,53,52,Clear,None,121.33,121.33
2025-11-15 14:43:41,Bangalore,Whitefield,12.964311569279863,77.74621951354092,76,77,Clear,None,314.38,314.38
2025-11-01 16:32:41,Delhi,IGI Airport,28.568228988365345,77.10019573930798,204,114,Clear,Diwali Rush,268.74,346.53
2025-11-28 12:33:41,Delhi,Connaught Place,28.63455052556018,77.21261350194808,66,67,Humid,None,189.18,189.18
2025-12-01 12:25:41,Delhi,IGI Airport,28.553352123107828,77.09636470472547,55,44,Clear,None,202.26,202.26
2025-10-28 06:21:41,Mumbai,Nariman Point,18.926833959201428,72.81673127929169,82,62,Clear,Office Rush,155.72,155.72
2025-11-13 13:40:41,Delhi,Gurgaon Cyber Hub,28.493577095449993,77.09165706909053,59,61,Clear,None,318.22,318.22
2025-11-08 20:45:41,Mumbai,Juhu Beach,19.100035086875025,72.82057397417599,183,184,Clear,Office Rush,94.61,94.61
2025-11-22 12:49:41,Mumbai,Andheri,19.108589346492032,72.86780246583326,79,62,Clear,None,111.27,111.27
2025-11-21 05:26:41,Bangalore,MG Road,12.980044519474482,77.5979072878718,66,67,Humid,None,358.11,358.11
2025-11-29 11:25:41,Mumbai,CSMT,18.9437455954202,72.83596297456175,73,72,Clear,None,347.44,347.44
2025-11-20 11:17:41,Mumbai,Nariman Point,18.924708533414666,72.82590904058314,90,29,Monsoon Rain,None,189.92,589.42
2025-12-04 23:33:41,Delhi,Gurgaon Cyber Hub,28.49319162781276,77.08771940992212,115,74,Monsoon Rain,None,112.89,175.44
2025-12-11 19:04:41,Bangalore,MG Road,12.97020852028293,77.60136803500423,94,95,Clear,None,133.75,133.75
2025-12-05 09:37:41,Bangalore,Electronic City,12.839393058317974,77.68967613985389,160,107,Clear,None,231.56,231.56
2025-11-07 14:25:41,Bangalore,Electronic City,12.834107850443335,77.66941876621388,54,42,Clear,None,332.56,332.56
2025-11-29 09:17:41,Delhi,Gurgaon Cyber Hub,28.49071059174214,77.08179963115197,66,62,Clear,None,239.98,239.98
2025-11-18 00:45:41,Mumbai,Bandra Kurla Complex,19.065504345165145,72.86113958494415,65,56,Clear,Office Rush,297.24,297.24
2025-10-24 23:22:41,Mumbai,Bandra Kurla Complex,19.073042708440568,72.86968583139604,102,63,Smog/Haze,IPL Match,347.38,666.64
2025-10-18 23:29:41,Delhi,Saket,28.518086504050324,77.21276832493449,81,82,Clear,None,143.9,143.9
2025-11-29 05:41:41,Bangalore,Whitefield,12.972243792097919,77.75031428581296,65,44,Humid,None,285.19,285.19
2025-11-09 17:58:41,Bangalore,MG Road,12.974188931883441,77.60405044234663,70,76,Clear,None,181.57,181.57
2025-12-02 13:26:41,Delhi,Gurgaon Cyber Hub,28.49409364612526,77.0895418775458,61,30,Humid,None,131.0,200.87
2025-12-07 11:58:41,Mumbai,Nariman Point,18.92606095108135,72.81950436377194,80,60,Clear,None,154.61,154.61
2025-12-08 09:24:41,Delhi,Gurgaon Cyber Hub,28.489825422869842,77.09414142195149,115,51,Monsoon Rain,None,329.25,742.42
2025-11-22 04:20:41,Delhi,Noida Sector 18,28.57134884289869,77.33025099125446,81,61,Clear,None,254.78,254.78
2025-11-25 00:21:41,Bangalore,Indiranagar,12.971234042800516,77.63751378123277,66,69,Clear,None,236.89,236.89
2025-10-16 23:18:41,Mumbai,Bandra Kurla Complex,19.07379999061208,72.85660341038022,109,70,Monsoon Rain,None,185.7,289.15
2025-11-19 18:05:41,Mumbai,Bandra Kurla Complex,19.05992602396182,72.86792655339524,375,134,Monsoon Rain,None,165.68,463.66
2025-10-21 12:21:41,Delhi,Gurgaon Cyber Hub,28.492190051576458,77.0897878996046,51,32,Clear,None,129.49,141.63
2025-12-11 15:24:41,Mumbai,CSMT,18.931339993041554,72.83741831493457,50,29,Humid,None,225.11,275.56
2025-10-30 18:21:41,Delhi,Gurgaon Cyber Hub,28.495392991787067,77.0875911291632,238,202,Humid,None,215.59,215.59
2025-11-26 18:49:41,Bangalore,Indiranagar,12.966701889252827,77.64034485650274,87,71,Smog/Haze,None,136.35,136.35
2025-10-29 05:09:41,Mumbai,Nariman Point,18.9245805278966,72.82364899406785,62,31,Clear,None,282.94,424.42
2025-12-02 20:07:41,Delhi,Gurgaon Cyber Hub,28.492791146833266,77.0904474677478,194,185,Clear,None,266.55,266.55
2025-12-03 07:25:41,Mumbai,Juhu Beach,19.10721275792098,72.82566707489094,50,41,Humid,None,108.91,108.91
2025-12-09 01:58:41,Bangalore,Koramangala,12.938521363654095,77.62865117940795,61,33,Clear,None,147.11,198.37
2025-12-10 04:59:41,Delhi,Connaught Place,28.627719820206256,77.21695428722411,61,40,Clear,None,343.38,351.96
2025-10-29 03:58:41,Mumbai,Andheri,19.114829930910755,72.87390964596821,107,52,Monsoon Rain,None,84.3,173.46
2025-12-08 22:46:41,Mumbai,Andheri,19.118560068189282,72.87372958080223,55,44,Clear,None,194.39,194.39
2025-11-12 19:29:41,Bangalore,Whitefield,12.973234509628401,77.75193806359333,228,245,Clear,None,84.75,84.75
2025-11-22 22:09:41,Mumbai,Nariman Point,18.92963557167117,72.82426132303596,76,62,Clear,None,354.36,354.36
2025-10-17 07:42:41,Delhi,IGI Airport,28.557671524625608,77.10930166885625,66,59,Humid,Office Rush,303.81,303.81
2025-11-07 19:13:41,Bangalore,Indiranagar,12.9654044958112,77.63962787131976,79,77,Smog/Haze,None,382.75,382.75
2025-11-28 14:22:41,Delhi,Connaught Place,28.629690852871637,77.21996038674148,48,32,Clear,None,199.71,199.71
2025-11-22 22:26:41,Bangalore,Electronic City,12.833405886431562,77.68057005537463,89,55,Clear,None,288.98,323.14
2025-11-09 05:37:41,Bangalore,Indiranagar,12.974414939189147,77.63847460001104,79,51,Clear,None,150.21,157.58
2025-11-15 01:29:41,Bangalore,Whitefield,12.972678559976698,77.75432429623538,154,65,Monsoon Rain,None,346.01,819.77
2025-10-27 09:06:41,Bangalore,MG Road,12.973300341722915,77.5974241990467,48,38,Clear,None,162.93,162.93
2025-11-11 12:50:41,Delhi,Gurgaon Cyber Hub,28.49379412202497,77.09029023556957,62,63,Clear,None,248.25,248.25
2025-10-23 17:55:41,Mumbai,CSMT,18.941177499658732,72.83395118933751,62,65,Clear,None,281.88,281.88
2025-10-21 03:45:41,Delhi,Gurgaon Cyber Hub,28.493487321228923,77.08497622581517,65,38,Clear,None,330.68,400.3
2025-11-24 10:57:41,Delhi,Noida Sector 18,28.568771302514786,77.33292791935884,56,41,Clear,None,240.45,240.45
2025-12-08 05:32:41,Bangalore,Whitefield,12.965256535621092,77.74719120558369,52,34,Clear,Office Rush,203.81,209.81
2025-11-18 10:18:41,Mumbai,Nariman Point,18.925631409145616,72.82366256588742,61,42,Humid,None,335.5,335.5
2025-12-06 15:49:41,Delhi,IGI Airport,28.561353220480306,77.09548649444609,63,55,Clear,None,179.84,179.84
2025-12-01 08:28:41,Mumbai,Juhu Beach,19.09501053573353,72.82254726018253,66,55,Clear,None,218.21,218.21
2025-11-13 08:01:41,Bangalore,Whitefield,12.972916330575888,77.74492831930381,155,87,Clear,None,316.99,406.26
2025-10-27 01:47:41,Mumbai,Bandra Kurla Complex,19.0622969582579,72.86703062118076,51,54,Smog/Haze,None,227.68,227.68
2025-11-16 01:51:41,Bangalore,MG Road,12.97230388301111,77.59172754098235,84,69,Clear,Wedding Season,301.68,301.68
2025-12-08 09:54:41,Bangalore,MG Road,12.980684941417989,77.60745230751218,63,46,Clear,None,377.29,377.29
2025-11-07 04:31:41,Bangalore,Koramangala,12.927835172322213,77.61888152343852,75,67,Clear,None,391.94,391.94
2025-11-22 07:36:41,Mumbai,Nariman Point,18.924864140002427,72.82389302061205,73,80,Clear,None,145.7,145.7
2025-11-27 04:54:41,Mumbai,Nariman Point,18.931726876774444,72.82234197639181,55,32,Clear,Office Rush,291.92,355.78
2025-10-29 01:01:41,Bangalore,Electronic City,12.833122805262107,77.68002949823195,76,63,Humid,None,290.56,290.56
2025-11-07 01:31:41,Mumbai,Juhu Beach,19.09559880803055,72.82529088347624,46,45,Clear,None,180.33,180.33
2025-11-14 18:03:41,Delhi,Saket,28.51877116130616,77.22388184034328,113,123,Clear,None,130.13,130.13
2025-11-28 17:00:41,Delhi,Connaught Place,28.626144151093833,77.22023571073348,59,60,Clear,None,120.72,120.72
2025-12-04 02:16:41,Delhi,IGI Airport,28.549952258955944,77.0970530584233,73,64,Clear,IPL Match,349.23,628.62
2025-11-30 02:16:41,Bangalore,Whitefield,12.962970160563808,77.7500739136443,61,50,Clear,None,210.0,210.0
